,Word,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal
51644,OVERCAPITALIZE,0,0,0,0,0,0,0,0
51645,OVERCAPITALIZED,0,0,0,0,0,0,0,0
51646,OVERCAPITALIZES,0,0,0,0,0,0,0,0
51647,OVERCAPITALIZING,0,0,0,0,0,0,0,0
51648,OVERCAPS,0,0,0,0,0,0,0,0
51649,OVERCAREFUL,0,0,0,0,0,0,0,0
51650,OVERCAST,0,0,0,0,0,0,0,0
51651,OVERCASTING,0,0,0,0,0,0,0,0
51652,OVERCASTS,0,0,0,0,0,0,0,0
51653,OVERCAUTIOUS,0,0,0,0,0,0,0,0
51654,OVERCHARGE,1,0,0,0,0,0,0,0
51655,OVERCHARGED,1,0,0,0,0,0,0,0
51656,OVERCHARGES,1,0,0,0,0,0,0,0
51657,OVERCHARGING,1,0,0,0,0,0,0,0
51658,OVERCLOUD,0,0,0,0,0,0,0,0
51659,OVERCLOUDED,0,0,0,0,0,0,0,0
51660,OVERCLOUDING,0,0,0,0,0,0,0,0
51661,OVERCLOUDS,0,0,0,0,0,0,0,0
51662,OVERCOAT,0,0,0,0,0,0,0,0
51663,OVERCOATS,0,0,0,0,0,0,0,0
51664,OVERCOLLATERALIZATION,0,0,0,0,0,0,0,0
51665,OVERCOLLATERALIZED,0,0,0,0,0,0,0,0
51666,OVERCOLLECTED,0,0,0,0,0,0,0,0
51667,OVERCOLLECTION,0,0,0,0,0,0,0,0
51668,OVERCOLLECTIONS,0,0,0,0,0,0,0,0
51669,OVERCOME,1,0,0,0,0,0,0,0
51670,OVERCOMES,1,0,0,0,0,0,0,0
51671,OVERCOMING,1,0,0,0,0,0,0,0
51672,OVERCOMPENSATE,0,0,0,0,0,0,0,0
51673,OVERCOMPENSATED,0,0,0,0,0,0,0,0
51674,OVERCOMPENSATES,0,0,0,0,0,0,0,0
51675,OVERCOMPENSATING,0,0,0,0,0,0,0,0
51676,OVERCOMPENSATION,0,0,0,0,0,0,0,0
51677,OVERCOMPENSATIONS,0,0,0,0,0,0,0,0
51678,OVERCONFIDENCE,0,0,0,0,0,0,0,0
51679,OVERCONFIDENCES,0,0,0,0,0,0,0,0
51680,OVERCONFIDENT,0,0,0,0,0,0,0,0
51681,OVERCONSCIENTIOUS,0,0,0,0,0,0,0,0
51682,OVERCOOK,0,0,0,0,0,0,0,0
51683,OVERCOOKED,0,0,0,0,0,0,0,0
51684,OVERCOOKING,0,0,0,0,0,0,0,0
51685,OVERCOOKS,0,0,0,0,0,0,0,0
51686,OVERCRITICAL,0,0,0,0,0,0,0,0
51687,OVERCROWD,0,0,0,0,0,0,0,0
51688,OVERCROWDED,0,0,0,0,0,0,0,0
51689,OVERCROWDING,0,0,0,0,0,0,0,0
51690,OVERCROWDINGS,0,0,0,0,0,0,0,0
51691,OVERCROWDS,0,0,0,0,0,0,0,0
51692,OVERDECORATE,0,0,0,0,0,0,0,0
51693,OVERDECORATED,0,0,0,0,0,0,0,0
51694,OVERDECORATES,0,0,0,0,0,0,0,0
51695,OVERDECORATING,0,0,0,0,0,0,0,0
51696,OVERDELIVERY,0,0,0,0,0,0,0,0
51697,OVERDEPENDENT,0,0,0,0,0,0,0,0
51698,OVERDEVELOP,0,0,0,0,0,0,0,0
51699,OVERDEVELOPED,0,0,0,0,0,0,0,0
51700,OVERDEVELOPING,0,0,0,0,0,0,0,0
51701,OVERDEVELOPS,0,0,0,0,0,0,0,0
51702,OVERDID,0,0,0,0,0,0,0,0
51703,OVERDO,0,0,0,0,0,0,0,0
51704,OVERDOES,0,0,0,0,0,0,0,0
51705,OVERDOING,0,0,0,0,0,0,0,0
51706,OVERDONE,0,0,0,0,0,0,0,0
51707,OVERDOSE,0,0,0,0,0,0,0,0
51708,OVERDOSED,0,0,0,0,0,0,0,0
51709,OVERDOSES,0,0,0,0,0,0,0,0
51710,OVERDOSING,0,0,0,0,0,0,0,0
51711,OVERDRAFT,0,0,0,0,0,0,0,0
51712,OVERDRAFTS,0,0,0,0,0,0,0,0
51713,OVERDRAW,0,0,0,0,0,0,0,0
51714,OVERDRAWING,0,0,0,0,0,0,0,0
51715,OVERDRAWN,0,0,0,0,0,0,0,0
51716,OVERDRAWS,0,0,0,0,0,0,0,0
51717,OVERDRESS,0,0,0,0,0,0,0,0
51718,OVERDRESSED,0,0,0,0,0,0,0,0
51719,OVERDRESSES,0,0,0,0,0,0,0,0
51720,OVERDRESSING,0,0,0,0,0,0,0,0
51721,OVERDREW,0,0,0,0,0,0,0,0
51722,OVERDRIVE,0,0,0,0,0,0,0,0
51723,OVERDRIVES,0,0,0,0,0,0,0,0
51724,OVERDUB,0,0,0,0,0,0,0,0
51725,OVERDUBBED,0,0,0,0,0,0,0,0
51726,OVERDUBBING,0,0,0,0,0,0,0,0
51727,OVERDUBS,0,0,0,0,0,0,0,0
51728,OVERDUE,1,0,0,0,0,0,0,0
51729,OVEREAGER,0,0,0,0,0,0,0,0
51730,OVEREARNINGS,0,0,0,0,0,0,0,0
51731,OVEREAT,0,0,0,0,0,0,0,0
51732,OVEREATEN,0,0,0,0,0,0,0,0
51733,OVEREATING,0,0,0,0,0,0,0,0
51734,OVEREATS,0,0,0,0,0,0,0,0
51735,OVEREMOTIONAL,0,0,0,0,0,0,0,0
51736,OVEREMPHASES,0,0,0,0,0,0,0,0
51737,OVEREMPHASIS,0,0,0,0,0,0,0,0
51738,OVEREMPHASIZE,0,0,0,0,0,0,0,0
51739,OVEREMPHASIZED,0,0,0,0,0,0,0,0
51740,OVEREMPHASIZES,0,0,0,0,0,0,0,0
51741,OVEREMPHASIZING,0,0,0,0,0,0,0,0
51742,OVERENTHUSIASTIC,0,0,0,0,0,0,0,0
51743,OVERESTIMATE,1,0,0,0,0,0,0,0
51744,OVERESTIMATED,1,0,0,0,0,0,0,0
51745,OVERESTIMATES,1,0,0,0,0,0,0,0
51746,OVERESTIMATING,1,0,0,0,0,0,0,0
51747,OVERESTIMATION,1,0,0,0,0,0,0,0
51748,OVERESTIMATIONS,1,0,0,0,0,0,0,0
51749,OVEREXCITE,0,0,0,0,0,0,0,0
51750,OVEREXCITED,0,0,0,0,0,0,0,0
51751,OVEREXCITES,0,0,0,0,0,0,0,0
51752,OVEREXCITING,0,0,0,0,0,0,0,0
51753,OVEREXERCISE,0,0,0,0,0,0,0,0
51754,OVEREXERCISED,0,0,0,0,0,0,0,0
51755,OVEREXERCISES,0,0,0,0,0,0,0,0
51756,OVEREXERCISING,0,0,0,0,0,0,0,0
51757,OVEREXERT,0,0,0,0,0,0,0,0
51758,OVEREXERTED,0,0,0,0,0,0,0,0
51759,OVEREXERTING,0,0,0,0,0,0,0,0
51760,OVEREXERTION,0,0,0,0,0,0,0,0
51761,OVEREXERTIONS,0,0,0,0,0,0,0,0
51762,OVEREXERTS,0,0,0,0,0,0,0,0
51763,OVEREXPOSE,0,0,0,0,0,0,0,0
51764,OVEREXPOSED,0,0,0,0,0,0,0,0
51765,OVEREXPOSES,0,0,0,0,0,0,0,0
51766,OVEREXPOSING,0,0,0,0,0,0,0,0
51767,OVEREXPOSURE,0,0,0,0,0,0,0,0
51768,OVEREXPOSURES,0,0,0,0,0,0,0,0
51769,OVEREXPRESSED,0,0,0,0,0,0,0,0
51770,OVEREXPRESSION,0,0,0,0,0,0,0,0
51771,OVEREXTEND,0,0,0,0,0,0,0,0
51772,OVEREXTENDED,0,0,0,0,0,0,0,0
51773,OVEREXTENDING,0,0,0,0,0,0,0,0
51774,OVEREXTENDS,0,0,0,0,0,0,0,0
51775,OVERFED,0,0,0,0,0,0,0,0
51776,OVERFEED,0,0,0,0,0,0,0,0
51777,OVERFEEDING,0,0,0,0,0,0,0,0
51778,OVERFEEDS,0,0,0,0,0,0,0,0
51779,OVERFILL,0,0,0,0,0,0,0,0
51780,OVERFILLED,0,0,0,0,0,0,0,0
51781,OVERFILLING,0,0,0,0,0,0,0,0
51782,OVERFILLS,0,0,0,0,0,0,0,0
51783,OVERFLEW,0,0,0,0,0,0,0,0
51784,OVERFLIES,0,0,0,0,0,0,0,0
51785,OVERFLIGHT,0,0,0,0,0,0,0,0
51786,OVERFLIGHTS,0,0,0,0,0,0,0,0
51787,OVERFLOW,0,0,0,0,0,0,0,0
51788,OVERFLOWED,0,0,0,0,0,0,0,0
51789,OVERFLOWING,0,0,0,0,0,0,0,0
51790,OVERFLOWN,0,0,0,0,0,0,0,0
51791,OVERFLOWS,0,0,0,0,0,0,0,0
51792,OVERFLY,0,0,0,0,0,0,0,0
51793,OVERFLYING,0,0,0,0,0,0,0,0
51794,OVERFOND,0,0,0,0,0,0,0,0
51795,OVERFULL,0,0,0,0,0,0,0,0
51796,OVERFUNDED,0,0,0,0,0,0,0,0
51797,OVERFUNDING,0,0,0,0,0,0,0,0
51798,OVERGENERALIZE,0,0,0,0,0,0,0,0
51799,OVERGENERALIZED,0,0,0,0,0,0,0,0
51800,OVERGENERALIZES,0,0,0,0,0,0,0,0
51801,OVERGENERALIZING,0,0,0,0,0,0,0,0
51802,OVERGENEROUS,0,0,0,0,0,0,0,0
51803,OVERGRAZE,0,0,0,0,0,0,0,0
51804,OVERGRAZED,0,0,0,0,0,0,0,0
51805,OVERGRAZES,0,0,0,0,0,0,0,0
51806,OVERGRAZING,0,0,0,0,0,0,0,0
51807,OVERGREW,0,0,0,0,0,0,0,0
51808,OVERGROW,0,0,0,0,0,0,0,0
51809,OVERGROWING,0,0,0,0,0,0,0,0
51810,OVERGROWN,0,0,0,0,0,0,0,0
51811,OVERGROWS,0,0,0,0,0,0,0,0
51812,OVERGROWTH,0,0,0,0,0,0,0,0
51813,OVERGROWTHS,0,0,0,0,0,0,0,0
51814,OVERHAND,0,0,0,0,0,0,0,0
51815,OVERHANDED,0,0,0,0,0,0,0,0
51816,OVERHANDS,0,0,0,0,0,0,0,0
51817,OVERHANG,0,0,0,0,0,0,0,0
51818,OVERHANGING,0,0,0,0,0,0,0,0
51819,OVERHANGS,0,0,0,0,0,0,0,0
51820,OVERHASTY,0,0,0,0,0,0,0,0
51821,OVERHAUL,0,0,0,0,0,0,0,0
51822,OVERHAULED,0,0,0,0,0,0,0,0
51823,OVERHAULING,0,0,0,0,0,0,0,0
51824,OVERHAULS,0,0,0,0,0,0,0,0
51825,OVERHEAD,0,0,0,0,0,0,0,0
51826,OVERHEADS,0,0,0,0,0,0,0,0
51827,OVERHEAR,0,0,0,0,0,0,0,0
51828,OVERHEARD,0,0,0,0,0,0,0,0
51829,OVERHEARING,0,0,0,0,0,0,0,0
51830,OVERHEARS,0,0,0,0,0,0,0,0
51831,OVERHEAT,0,0,0,0,0,0,0,0
51832,OVERHEATED,0,0,0,0,0,0,0,0
51833,OVERHEATING,0,0,0,0,0,0,0,0
51834,OVERHEATS,0,0,0,0,0,0,0,0
51835,OVERHEDGED,0,0,0,0,0,0,0,0
51836,OVERHUNG,0,0,0,0,0,0,0,0
51837,OVERINDULGE,0,0,0,0,0,0,0,0
51838,OVERINDULGED,0,0,0,0,0,0,0,0
51839,OVERINDULGENCE,0,0,0,0,0,0,0,0
51840,OVERINDULGENCES,0,0,0,0,0,0,0,0
51841,OVERINDULGENT,0,0,0,0,0,0,0,0
51842,OVERINDULGES,0,0,0,0,0,0,0,0
51843,OVERINDULGING,0,0,0,0,0,0,0,0
51844,OVERISSUE,0,0,0,0,0,0,0,0
51845,OVERJOY,0,0,0,0,0,0,0,0
51846,OVERJOYED,0,0,0,0,0,0,0,0
51847,OVERJOYING,0,0,0,0,0,0,0,0
51848,OVERJOYS,0,0,0,0,0,0,0,0
51849,OVERKILL,0,0,0,0,0,0,0,0
51850,OVERKILLS,0,0,0,0,0,0,0,0
51851,OVERLADEN,0,0,0,0,0,0,0,0
51852,OVERLAID,0,0,0,0,0,0,0,0
51853,OVERLAIN,0,0,0,0,0,0,0,0
51854,OVERLAND,0,0,0,0,0,0,0,0
51855,OVERLAP,0,0,0,0,0,0,0,0
51856,OVERLAPPED,0,0,0,0,0,0,0,0
51857,OVERLAPPING,0,0,0,0,0,0,0,0
51858,OVERLAPS,0,0,0,0,0,0,0,0
51859,OVERLARGE,0,0,0,0,0,0,0,0
51860,OVERLAY,0,0,0,0,0,0,0,0
51861,OVERLAYING,0,0,0,0,0,0,0,0
51862,OVERLAYS,0,0,0,0,0,0,0,0
51863,OVERLEAF,0,0,0,0,0,0,0,0
51864,OVERLEVERAGED,0,0,0,0,0,0,0,0
51865,OVERLIE,0,0,0,0,0,0,0,0
51866,OVERLIES,0,0,0,0,0,0,0,0
51867,OVERLIMIT,0,0,0,0,0,0,0,0
51868,OVERLOAD,1,0,0,0,0,0,0,0
51869,OVERLOADED,1,0,0,0,0,0,0,0
51870,OVERLOADING,1,0,0,0,0,0,0,0
51871,OVERLOADS,1,0,0,0,0,0,0,0
51872,OVERLONG,0,0,0,0,0,0,0,0
51873,OVERLOOK,1,0,0,0,0,0,0,0
51874,OVERLOOKED,1,0,0,0,0,0,0,0
51875,OVERLOOKING,1,0,0,0,0,0,0,0
51876,OVERLOOKS,1,0,0,0,0,0,0,0
51877,OVERLORD,0,0,0,0,0,0,0,0
51878,OVERLORDS,0,0,0,0,0,0,0,0
51879,OVERLY,0,0,0,0,0,0,0,0
51880,OVERLYING,0,0,0,0,0,0,0,0
51881,OVERMASTER,0,0,0,0,0,0,0,0
51882,OVERMASTERED,0,0,0,0,0,0,0,0
51883,OVERMASTERING,0,0,0,0,0,0,0,0
51884,OVERMASTERS,0,0,0,0,0,0,0,0
51885,OVERMODEST,0,0,0,0,0,0,0,0
51886,OVERMUCH,0,0,0,0,0,0,0,0
51887,OVERNICE,0,0,0,0,0,0,0,0
51888,OVERNIGHT,0,0,0,0,0,0,0,0
51889,OVERNIGHTS,0,0,0,0,0,0,0,0
51890,OVEROPTIMISM,0,0,0,0,0,0,0,0
51891,OVEROPTIMISMS,0,0,0,0,0,0,0,0
51892,OVEROPTIMISTIC,0,0,0,0,0,0,0,0
51893,OVERPAID,1,0,0,0,0,0,0,0
51894,OVERPARTICULAR,0,0,0,0,0,0,0,0
51895,OVERPASS,0,0,0,0,0,0,0,0
51896,OVERPASSES,0,0,0,0,0,0,0,0
51897,OVERPAY,0,0,0,0,0,0,0,0
51898,OVERPAYING,0,0,0,0,0,0,0,0
51899,OVERPAYMENT,1,0,0,0,0,0,0,0
51900,OVERPAYMENTS,1,0,0,0,0,0,0,0
51901,OVERPAYS,0,0,0,0,0,0,0,0
51902,OVERPLAY,0,0,0,0,0,0,0,0
51903,OVERPLAYED,0,0,0,0,0,0,0,0
51904,OVERPLAYING,0,0,0,0,0,0,0,0
51905,OVERPLAYS,0,0,0,0,0,0,0,0
51906,OVERPOPULATE,0,0,0,0,0,0,0,0
51907,OVERPOPULATED,0,0,0,0,0,0,0,0
51908,OVERPOPULATES,0,0,0,0,0,0,0,0
51909,OVERPOPULATING,0,0,0,0,0,0,0,0
51910,OVERPOPULATION,0,0,0,0,0,0,0,0
51911,OVERPOPULATIONS,0,0,0,0,0,0,0,0
51912,OVERPOWER,0,0,0,0,0,0,0,0
51913,OVERPOWERED,0,0,0,0,0,0,0,0
51914,OVERPOWERING,0,0,0,0,0,0,0,0
51915,OVERPOWERINGLY,0,0,0,0,0,0,0,0
51916,OVERPOWERS,0,0,0,0,0,0,0,0
51917,OVERPRAISE,0,0,0,0,0,0,0,0
51918,OVERPRAISED,0,0,0,0,0,0,0,0
51919,OVERPRAISES,0,0,0,0,0,0,0,0
51920,OVERPRAISING,0,0,0,0,0,0,0,0
51921,OVERPRECISE,0,0,0,0,0,0,0,0
51922,OVERPRESSURE,0,0,0,0,0,0,0,0
51923,OVERPRICE,0,0,0,0,0,0,0,0
51924,OVERPRICED,0,0,0,0,0,0,0,0
51925,OVERPRICES,0,0,0,0,0,0,0,0
51926,OVERPRICING,0,0,0,0,0,0,0,0
51927,OVERPRINT,0,0,0,0,0,0,0,0
51928,OVERPRINTED,0,0,0,0,0,0,0,0
51929,OVERPRINTING,0,0,0,0,0,0,0,0
51930,OVERPRINTS,0,0,0,0,0,0,0,0
51931,OVERPRODUCE,0,0,0,0,0,0,0,0
51932,OVERPRODUCED,1,0,0,0,0,0,0,0
51933,OVERPRODUCES,1,0,0,0,0,0,0,0
51934,OVERPRODUCING,1,0,0,0,0,0,0,0
51935,OVERPRODUCTION,1,0,0,0,0,0,0,0
51936,OVERPRODUCTIONS,0,0,0,0,0,0,0,0
51937,OVERPROTECT,0,0,0,0,0,0,0,0
51938,OVERPROTECTED,0,0,0,0,0,0,0,0
51939,OVERPROTECTING,0,0,0,0,0,0,0,0
51940,OVERPROTECTIVE,0,0,0,0,0,0,0,0
51941,OVERPROTECTS,0,0,0,0,0,0,0,0
51942,OVERPROVISION,0,0,0,0,0,0,0,0
51943,OVERQUALIFIED,0,0,0,0,0,0,0,0
51944,OVERRAN,0,0,0,0,0,0,0,0
51945,OVERRATE,0,0,0,0,0,0,0,0
51946,OVERRATED,0,0,0,0,0,0,0,0
51947,OVERRATES,0,0,0,0,0,0,0,0
51948,OVERRATING,0,0,0,0,0,0,0,0
51949,OVERREACH,0,0,0,0,0,0,0,0
51950,OVERREACHED,0,0,0,0,0,0,0,0
51951,OVERREACHES,0,0,0,0,0,0,0,0
51952,OVERREACHING,0,0,0,0,0,0,0,0
51953,OVERREACT,0,0,0,0,0,0,0,0
51954,OVERREACTED,0,0,0,0,0,0,0,0
51955,OVERREACTING,0,0,0,0,0,0,0,0
51956,OVERREACTION,0,0,0,0,0,0,0,0
51957,OVERREACTIONS,0,0,0,0,0,0,0,0
51958,OVERREACTS,0,0,0,0,0,0,0,0
51959,OVERRECOVERED,0,0,0,0,0,0,0,0
51960,OVERRECOVERIES,0,0,0,0,0,0,0,0
51961,OVERRECOVERY,0,0,0,0,0,0,0,0
51962,OVERREFINED,0,0,0,0,0,0,0,0
51963,OVERRIDDEN,0,0,0,0,0,0,0,0
51964,OVERRIDE,0,0,0,0,0,0,0,0
51965,OVERRIDES,0,0,0,0,0,0,0,0
51966,OVERRIDING,0,0,0,0,0,0,0,0
51967,OVERRIPE,0,0,0,0,0,0,0,0
51968,OVERRODE,0,0,0,0,0,0,0,0
51969,OVERRULE,0,0,0,1,0,0,0,0
51970,OVERRULED,0,0,0,1,0,0,0,0
51971,OVERRULES,0,0,0,1,0,0,0,0
51972,OVERRULING,0,0,0,1,0,0,0,0
51973,OVERRUN,1,0,0,0,0,0,0,0
51974,OVERRUNNING,1,0,0,0,0,0,0,0
51975,OVERRUNS,1,0,0,0,0,0,0,0
51976,OVERS,0,0,0,0,0,0,0,0
51977,OVERSAW,0,0,0,0,0,0,0,0
51978,OVERSEA,0,0,0,0,0,0,0,0
51979,OVERSEAS,0,0,0,0,0,0,0,0
51980,OVERSEE,0,0,0,0,0,0,0,0
51981,OVERSEEING,0,0,0,0,0,0,0,0
51982,OVERSEEN,0,0,0,0,0,0,0,0
51983,OVERSEER,0,0,0,0,0,0,0,0
51984,OVERSEERS,0,0,0,0,0,0,0,0
51985,OVERSEES,0,0,0,0,0,0,0,0
51986,OVERSELL,0,0,0,0,0,0,0,0
51987,OVERSELLING,0,0,0,0,0,0,0,0
51988,OVERSELLS,0,0,0,0,0,0,0,0
51989,OVERSENSITIVE,0,0,0,0,0,0,0,0
51990,OVERSENSITIVENESS,0,0,0,0,0,0,0,0
51991,OVERSENSITIVENESSES,0,0,0,0,0,0,0,0
51992,OVERSEXED,0,0,0,0,0,0,0,0
51993,OVERSHADOW,1,0,0,0,0,0,0,0
51994,OVERSHADOWED,1,0,0,0,0,0,0,0
51995,OVERSHADOWING,1,0,0,0,0,0,0,0
51996,OVERSHADOWS,1,0,0,0,0,0,0,0
51997,OVERSHOE,0,0,0,0,0,0,0,0
51998,OVERSHOES,0,0,0,0,0,0,0,0
51999,OVERSHOOT,0,0,0,0,0,0,0,0
52000,OVERSHOOTING,0,0,0,0,0,0,0,0
52001,OVERSHOOTS,0,0,0,0,0,0,0,0
52002,OVERSHOT,0,0,0,0,0,0,0,0
52003,OVERSIGHT,0,0,0,0,0,0,0,0
52004,OVERSIGHTS,0,0,0,0,0,0,0,0
52005,OVERSIMPLE,0,0,0,0,0,0,0,0
52006,OVERSIMPLIFICATION,0,0,0,0,0,0,0,0
52007,OVERSIMPLIFICATIONS,0,0,0,0,0,0,0,0
52008,OVERSIMPLIFIED,0,0,0,0,0,0,0,0
52009,OVERSIMPLIFIES,0,0,0,0,0,0,0,0
52010,OVERSIMPLIFY,0,0,0,0,0,0,0,0
52011,OVERSIMPLIFYING,0,0,0,0,0,0,0,0
52012,OVERSIZE,0,0,0,0,0,0,0,0
52013,OVERSIZED,0,0,0,0,0,0,0,0
52014,OVERSLEEP,0,0,0,0,0,0,0,0
52015,OVERSLEEPING,0,0,0,0,0,0,0,0
52016,OVERSLEEPS,0,0,0,0,0,0,0,0
52017,OVERSLEPT,0,0,0,0,0,0,0,0
52018,OVERSOLD,0,0,0,0,0,0,0,0
52019,OVERSPECIALIZATION,0,0,0,0,0,0,0,0
52020,OVERSPECIALIZATIONS,0,0,0,0,0,0,0,0
52021,OVERSPECIALIZE,0,0,0,0,0,0,0,0
52022,OVERSPECIALIZED,0,0,0,0,0,0,0,0
52023,OVERSPECIALIZES,0,0,0,0,0,0,0,0
52024,OVERSPECIALIZING,0,0,0,0,0,0,0,0
52025,OVERSPEND,0,0,0,0,0,0,0,0
52026,OVERSPENDING,0,0,0,0,0,0,0,0
52027,OVERSPENDS,0,0,0,0,0,0,0,0
52028,OVERSPENT,0,0,0,0,0,0,0,0
52029,OVERSPILL,0,0,0,0,0,0,0,0
52030,OVERSPILLED,0,0,0,0,0,0,0,0
52031,OVERSPILLING,0,0,0,0,0,0,0,0
52032,OVERSPILLS,0,0,0,0,0,0,0,0
52033,OVERSPILT,0,0,0,0,0,0,0,0
52034,OVERSPREAD,0,0,0,0,0,0,0,0
52035,OVERSPREADING,0,0,0,0,0,0,0,0
52036,OVERSPREADS,0,0,0,0,0,0,0,0
52037,OVERSTATE,1,0,0,0,0,0,0,0
52038,OVERSTATED,1,0,0,0,0,0,0,0
52039,OVERSTATEMENT,1,0,0,0,0,0,0,0
52040,OVERSTATEMENTS,1,0,0,0,0,0,0,0
52041,OVERSTATES,1,0,0,0,0,0,0,0
52042,OVERSTATING,1,0,0,0,0,0,0,0
52043,OVERSTAY,0,0,0,0,0,0,0,0
52044,OVERSTAYED,0,0,0,0,0,0,0,0
52045,OVERSTAYING,0,0,0,0,0,0,0,0
52046,OVERSTAYS,0,0,0,0,0,0,0,0
52047,OVERSTEP,0,0,0,0,0,0,0,0
52048,OVERSTEPPED,0,0,0,0,0,0,0,0
52049,OVERSTEPPING,0,0,0,0,0,0,0,0
52050,OVERSTEPS,0,0,0,0,0,0,0,0
52051,OVERSTIMULATE,0,0,0,0,0,0,0,0
52052,OVERSTIMULATED,0,0,0,0,0,0,0,0
52053,OVERSTIMULATES,0,0,0,0,0,0,0,0
52054,OVERSTIMULATING,0,0,0,0,0,0,0,0
52055,OVERSTOCK,0,0,0,0,0,0,0,0
52056,OVERSTOCKED,0,0,0,0,0,0,0,0
52057,OVERSTOCKING,0,0,0,0,0,0,0,0
52058,OVERSTOCKS,0,0,0,0,0,0,0,0
52059,OVERSTRICT,0,0,0,0,0,0,0,0
52060,OVERSTRUNG,0,0,0,0,0,0,0,0
52061,OVERSTUFFED,0,0,0,0,0,0,0,0
52062,OVERSUBSCRIBE,0,0,0,0,0,0,0,0
52063,OVERSUBSCRIBED,0,0,0,0,0,0,0,0
52064,OVERSUBSCRIBES,0,0,0,0,0,0,0,0
52065,OVERSUBSCRIBING,0,0,0,0,0,0,0,0
52066,OVERSUBSCRIPTION,0,0,0,0,0,0,0,0
52067,OVERSUBTLE,0,0,0,0,0,0,0,0
52068,OVERSUPPLIED,1,0,0,0,0,0,0,0
52069,OVERSUPPLIES,1,0,0,0,0,0,0,0
52070,OVERSUPPLY,1,0,0,0,0,0,0,0
52071,OVERSUPPLYING,1,0,0,0,0,0,0,0
52072,OVERSUSPICIOUS,0,0,0,0,0,0,0,0
52073,OVERT,0,0,0,0,0,0,0,0
52074,OVERTAKE,0,0,0,0,0,0,0,0
52075,OVERTAKEN,0,0,0,0,0,0,0,0
52076,OVERTAKES,0,0,0,0,0,0,0,0
52077,OVERTAKING,0,0,0,0,0,0,0,0
52078,OVERTAX,0,0,0,0,0,0,0,0
52079,OVERTAXED,0,0,0,0,0,0,0,0
52080,OVERTAXES,0,0,0,0,0,0,0,0
52081,OVERTAXING,0,0,0,0,0,0,0,0
52082,OVERTHREW,0,0,0,0,0,0,0,0
52083,OVERTHROW,0,0,0,0,0,0,0,0
52084,OVERTHROWING,0,0,0,0,0,0,0,0
52085,OVERTHROWN,0,0,0,0,0,0,0,0
52086,OVERTHROWS,0,0,0,0,0,0,0,0
52087,OVERTIME,0,0,0,0,0,0,0,0
52088,OVERTIMES,0,0,0,0,0,0,0,0
52089,OVERTIRE,0,0,0,0,0,0,0,0
52090,OVERTIRED,0,0,0,0,0,0,0,0
52091,OVERTIRES,0,0,0,0,0,0,0,0
52092,OVERTIRING,0,0,0,0,0,0,0,0
52093,OVERTLY,1,0,0,0,0,0,0,0
52094,OVERTONE,0,0,0,0,0,0,0,0
52095,OVERTONES,0,0,0,0,0,0,0,0
52096,OVERTOOK,0,0,0,0,0,0,0,0
52097,OVERTURE,0,0,0,0,0,0,0,0
52098,OVERTURES,0,0,0,0,0,0,0,0
52099,OVERTURN,1,0,0,0,0,0,0,0
52100,OVERTURNED,1,0,0,0,0,0,0,0
52101,OVERTURNING,1,0,0,0,0,0,0,0
52102,OVERTURNS,1,0,0,0,0,0,0,0
52103,OVERUSE,0,0,0,0,0,0,0,0
52104,OVERUSED,0,0,0,0,0,0,0,0
52105,OVERUSES,0,0,0,0,0,0,0,0
52106,OVERUSING,0,0,0,0,0,0,0,0
52107,OVERVALUATION,0,0,0,0,0,0,0,0
52108,OVERVALUE,1,0,0,0,0,0,0,0
52109,OVERVALUED,1,0,0,0,0,0,0,0
52110,OVERVALUES,0,0,0,0,0,0,0,0
52111,OVERVALUING,1,0,0,0,0,0,0,0
52112,OVERVIEW,0,0,0,0,0,0,0,0
52113,OVERVIEWS,0,0,0,0,0,0,0,0
52114,OVERVOLTAGE,0,0,0,0,0,0,0,0
52115,OVERWEENING,0,0,0,0,0,0,0,0
52116,OVERWEIGHT,0,0,0,0,0,0,0,0
52117,OVERWEIGHTS,0,0,0,0,0,0,0,0
52118,OVERWHELM,0,0,0,0,0,0,0,0
52119,OVERWHELMED,0,0,0,0,0,0,0,0
52120,OVERWHELMING,0,0,0,0,0,0,0,0
52121,OVERWHELMINGLY,0,0,0,0,0,0,0,0
52122,OVERWHELMS,0,0,0,0,0,0,0,0
52123,OVERWINTER,0,0,0,0,0,0,0,0
52124,OVERWINTERED,0,0,0,0,0,0,0,0
52125,OVERWINTERING,0,0,0,0,0,0,0,0
52126,OVERWINTERS,0,0,0,0,0,0,0,0
52127,OVERWORK,0,0,0,0,0,0,0,0
52128,OVERWORKED,0,0,0,0,0,0,0,0
52129,OVERWORKING,0,0,0,0,0,0,0,0
52130,OVERWORKS,0,0,0,0,0,0,0,0
52131,OVERWRAP,0,0,0,0,0,0,0,0
52132,OVERWRITE,0,0,0,0,0,0,0,0
52133,OVERWROUGHT,0,0,0,0,0,0,0,0
52134,OVERZEALOUS,0,0,0,0,0,0,0,0
52135,OVIDUCT,0,0,0,0,0,0,0,0
52136,OVIDUCTS,0,0,0,0,0,0,0,0
52137,OVIPAROUS,0,0,0,0,0,0,0,0
52138,OVOID,0,0,0,0,0,0,0,0
52139,OVOIDS,0,0,0,0,0,0,0,0
52140,OVULAR,0,0,0,0,0,0,0,0
